"كد شركت";"كد دوره";"Field3";"سر فصل";"زيرفصل";"ادامه زيرفصل"
;878;10;"	مديريت و كنترل هزينه";;
;875;1;"	اريفيس ميترهاي گازي";;
;875;2;"	توربين ميترهاي گازي";;
;875;3;"	ميترهاي آلتراسونيک گازي";;
;875;4;"	ميترهاي کوريوليس گازي";;
;875;5;"	آشنايي با محاسبات کمي در ميترهاي گازي";;
;875;6;"	آشنايي با روشهاي نمونه گيري";;
;875;7;"	آشنايي با آزمايشهاي مربوط به گاز";;
;875;8;"مباني آنالايزرهاي گازي و مشخصه هاي فني ضروري در آنها";;
;875;9;"	تجهيزات جانبي سيستم ميترينگ گاز و ملاحظات مربوط به طراحي آنها";;
;875;10;"	کاليبراسيون ميترهاي گازي";;
;875;11;"	ملاحظات مربوط به نصب سيستمهاي ميترينگ گازي";;
;879;1;"	آشنايي با مفهوم عدم قطعيت";;
;879;2;"	آشنايي با عدم قطعيت در اندازه گيري";;
;879;3;"	آشنايي با مفاهيم استاندارد ISO 5168";;
;879;4;"	محاسبه عدم قطعيت تركيبي در يك Run  سيستم ميترينگ";;
;879;5;"	محاسبه عدم قطعيت تركيبي در سيستم ميترينگ با چند Run موازي";;
;879;6;"	محاسبه عدم قطعيت ساخت و كاليبرسيون جرمي و حجميپيمانه هاي معيار بر اساس NIST 105-3 و API MPMS 4.9";;
;879;7;"	محاسبه عدم قطعيت در عمليات واتردرا";;
;876;1;"	آشنايي با استانداردهاي مرتبط با اندازه گيري استاتيكي جرمي سيالات هيدروكربوري";;
;876;2;"	آشنايي با انواع و ساختار لودسل و باسكول";;
;876;3;"	آشنايي با استاندارد هاي مرتبط با كاليبراسيون لودسل و باسكول";;
;876;4;"	كاليبراسيون لودسل هاي دقيق";;
;876;5;"	كاليبراسيون باسكول هاي استاتيكي";;
;876;6;"	كاليبراسيون باسكول هاي ديناميكي";;
;876;7;"	آشنايي با ساختار گواهينامه هاي كاليبراسيون لودسل و باسكول";;
;864;1;"	آشنايي با انواع و ساختار پرور هاي حجمي و ظروف معيار";;
;864;2;"	مباني طراحي ظروف معيار و تانک پرورها";;
;864;3;"	مباني طراحي پرورهاي حجمي";;
;864;4;"	تکنيک درونيابي پالس";;
;864;5;"	کاليبراسيون ظروف معيار";;
;864;6;"	کاليبراسيون پرورها به روش Water draw";;
;864;7;"	کاليبراسيون پرورها به روش Master-Meter";;
;864;8;"	کاليبراسيون پرورها به روش وزني";;
;864;9;"محاسبات مربوط به کاليبراسيون پرورها";;
;874;1;"	آشنايي با ساختار انواع مخازن ذخيره مواد نفتي";;
;874;;"	تجهيزات مورد استفاده در کاليبراسيون مخازن ذخيره";;
;874;;"	روش Strapping";;
;874;;"	روش ORLM";;
;874;;"	روشOTM";;
;874;;"	روشEODR";;
;874;;"	ساير پارامترهاي فيزيکي مهم در اندازه گيري عمليات کاليبراسيون";;
;874;;"	مزايا و معايب هريک از روشها";;
;874;;"	کاليبراسيون مخازن کروي و استوانه اي";;
;874;;"	آشنايي عملي با نحوه اندازه گيري و کاليبراسيون بوسيله تئودوليت";;
;883;1;"	تعيين محيط مخازن ذخيره بر اساس هريک از روشهاي کاليبراسيون";;
;883;;"	اثرات سيال و درجه حرارت بر تغيير محيط اندازه گيري شده";;
;883;;"	محاسبات کف مخازن ذخيره و Dead-wood ها";;
;883;;"	محاسبات سقف شناور مخازن ذخيره";;
;883;;"	تهيه جدول کاليبراسيون";;
;890;;"	مروري بر استانداردهاي اندازه گيري بين المللي";;
;890;;"	آشنايي با استانداردهاي اندازه گيري استاتيکي";;
;890;;"	آشنايي با استانداردهاي اندازه گيري ديناميکي";;
;890;;"	محاسبات مقادير جرم و حجم استاندارد";;
;889;1;"	Introduction to hazardous area classification";;
;889;2;"	Introduction to hazop study";;
;889;3;"	Risk reduction measures using alarm and trip";;
;889;4;"	Hazardous basic area";;
;889;5;"	Intrinsic safety basic principle";;
;889;6;"	Ingress protection";;
;889;7;"	Hazard source";;
;889;8;"	Safety introduction";;
;889;9;"Evaluation of risk";;
;889;10;"	Type of safety system";;
;889;11;"	SIL analysis";;
;889;12;"	Safety integrity level (SIL)";;
;889;13;"	Risk reduction ( layer of defense)";;
;889;14;"	Acceptable risk";;
;889;15;"	Safety standard and approval";;
;889;16;"	Gas classification";;
;889;17;"	Temperature classification";;
;889;18;"	Classification according to EX area";;
;889;19;"	ATEX approval";;
;889;20;"	Choosing of instrument and electrical equipment in hazard area";;
;20269;5;"انواع يادگيري و ارزيابي آنها";;
;888;1;"	آشنايي با عمق سنجي و نمونه گيري از مخازن ذخيره";;
;888;2;"	بررسي محاسبات حجم در مخازن ذخيره";;
;888;3;"	انواع دستگاههاي عمق سنجي خودکار و نحوه عملکرد آنها";;
;888;4;"	مباني فناوري FMCWدر عمق سنجهاي راداري";;
;888;5;"	انواع خطاهاي مؤثر در عمق سنجي خودکار";;
;888;6;"	کاليبراسيون دستگاههاي عمق سنجي خودکار";;
;888;7;"	نحوه راه اندازي و ملاحظات نصب";;
;887;1;"	آشنايي با انواع نفتکشها و ساختار آنها";;
;887;2;"	مقررات ايمني و قوانين HSE حاکم بر نفتکشها و کارکنان آنها";;
;887;3;"	شرح عمليات بارگيري و تخليه مواد نفتي در پايانه ها";;
;887;4;"	قوانين بين المللي حاکم در نفتکشها";;
;887;5;"	اسناد مختلف صادره در عمليات بارگيري و تخليه نفتکشها";;
;887;6;"	اندازه گيري و نمونه گيري از مخازن نفتکشها و محاسبات مربوطه";;
;887;7;"	موارد مهم در بازرسي محموله هاي نفتکشها";;
;887;8;"	کنترل اتلافات و کسري ها در نفتکشها";;
3;866;;"فرايند ارزيابي كيفي مناقصه گران";"1-3مقدمات انتشار آگهي ارزيابي كيفي3-2 آگهي ارزيابي كيفي مناقصه گران3-3ارزيابي و امتياز دهي 3-4 تهيه و اعلام فهرست/ليست كوتاه";
4;866;;"ارزيابي ساده";;
5;866;;"معيارهاي ارزيابي كيفي پيمانكاران";"1-5ارزيابي تجربه پيمانكاران 5-2 ارزيابي حسن سابقه در كارهاي قبلي 5-3 ارزيابي توان مالي پيمانكاران5-4 ارزيابي توان تجهيزاتي5-5 ارزيابي توان فني و برنامه ريزي 5-6 گواهينامه صلاحيت پيمانكاران  5-7 ظرفيت كاري پيمانكاران";
6;866;;"معيارهاي ارزيابي كيفي تامين كنندگان";"1-6 ارزيابي توان مالي تامين كنندگان 6-2 ارزيابي مشتريان قبلي 6-3 ارزيابي استانداردها 6-4 نظام تضمين كيفيت 6-5 ظرفيت توليد";
7;866;;"ساير موارد";"1-7 مستند سازي و اطلاع رساني ارزيابي كيفي 7-2 استعلام ارزيابي كيفي 7-3 حداقل تعداد مناقصه گران فهرست كوتاه 7-4 اعتبار فهرست كوتاه 7-5 ترك تشريفات 7-6 گزارش شناخت 7-7 ترجيح مناقصه گران داخلي 7-8 ارزيابي فني-بازرگاني مناقصه گران 7-9 ارزيابي مالي مناقصه گران";
;885;3;"جاسوسي و روش تلفن";"3-1-آشنايي مخاطبين با شگردهاي دشمن در جمع آوري اطلاعات از طريق تلفن";
;885;4;"مباني حفاظت";;
;885;5;"گزارش نويسي 1";;
;885;6;"اطلاعات";;
;885;7;"بصيرت و دشمن شناسي";"7-1-ارتقاء سطح بينش مخاطبين نسبت به ابعاد جنگ نرم";
;885;8;"تشكيل و خلاصه برداري پرونده";"8-1-آشنايي فراگيران با مفهوم مراحل و چگونگي تشكيل و خلاصه برداري پرونده ها";
;885;9;"آشنايي به وظايف حراست";;
;1040;1;"بيوتروريسم";"1-1-آشنايي مخاطبين با مفهوم نسخ شناسي  1-2 روش ها و جامعه هدف بيوتروريسم";
;1040;2;"احزاب گروه ها و جريانات سياسي خودي";;
;1040;3;"روش ها و شگردهاي جاسوسي سرويس هاي اطلاعاتي در ايران";;
;1040;4;"مصاحبه اطلاعاتي";;
;1040;5;"احكام اطلاعاتي";"5-1-آشنايي مخاطبين با دستورات شرعي در حوزه هاي حفاظت هاي حراستي";
;1040;6;"مباني ضد اطلاعات";;
;1040;7;"گزارش نويسي (2)";;
;1040;8;"جمع آوري";;
;1040;9;"اصول بايگاني پرونده";;
;1040;10;"حفاظت گفتار";"10-1-آشنايي مخاطبين با اهميت ، ضرورت و كاركرد حفاظت كلام براي كاركنان حراست ها";
;1040;11;"تهديدات و آسيب پذيري خانواده";"11-1-آشنايي مخاطبين با تهديدات و آسيب در حوزه خانواده و برنامه ريزي اوقات فراغت";
;1039;1;"	جاسوسي به روش تلفني";"1-1-آگاه سازي مخاطبين با شگردهاي دشمن در جمع آوري اطلاعات";
;1039;2;"	سيستمهاي اعلام اطفاء حريق";"2-1-آشنايي با انواع سيستمهاي هشدار دهنده حريق و بروز رساني سطح دانش فراگيران";
;1039;3;"	اصول نگهباني";"3-1-آشنايي مخاطبين با نحوه صحيح نگهباني";
;1039;4;"	بصيرت و دشمن شناسي";"4-1-ارتقاء سطح بينش و شناخت مخاطبين نسبت به ابعاد جنگ نرم باستناد از رهنمودهاي مقام معظم رهبري";
;1038;1;"امنيت IT";"1-1-پيشگيري از ايجاد اختلال 1-2- تسلط و حفاظت از ابزارها 1-3- مقابله با تهديدات در حوزه ي فاوا";
;1038;2;"پدافند غير عامل";"2-1-آشنايي با تهديدات ناشي از اقدمات متخاصمين
2-2- چگونگي كاهش آسيب ها در حوزه ي پدافند غير عامل";
;1038;3;"حقوق اداري";;
;1038;4;"امنيت سفرهاي خارجي";;
;1038;5;"تعيين صلاحيت";"5-1-آشنايي با اصول و  چگونگي  بررسي صلاحيت مستعلمين در حراست ها";
;1038;6;"جمع آوري پنهان";"6-1-آشنايي با روش جمع آوري اطلاعات از طريق عوامل انساني";
;1038;7;"آسيب شناسي مشاغل حراست";;
;1038;8;"جنگ نرم";;
;1038;9;"حفاظت ارتباطات";;
;872;10;"كنترل عام";;
;1233;1;"	تعيين صلاحيت";;
;1233;2;"	جزاشناسي";;
;1233;3;"	اخلاق حرفه اي";;
;1233;4;"	گروه هاي معاند اپوزوسيون";"4-1- آشنايي مخاطبين با گروههاي مخالف با نظام جمهوري اسلامي ايران";
;1233;5;"	انجمن حجتيه";;
;1233;6;"	مسيحيت تبشيري";;
;1233;7;"	فرق و اديان";;
;1233;8;"قانون رسيدگي به تخلفات اداري كاركنان";"8-1-آشنايي مخاطبين با زمينه وقوع تخلف و چگونگي پيشگيري و مقابله با آن 
8-2- آشنايي مخاطبين با مفاد و فرآيند تخلفات اداري";
;1233;9;"	آسيب شناسي مشاغل حراستي";;
;1233;10;"	مديريت تحول سازماني";;
;1233;11;"	مديريت استراتژيك";"11-1- آشنايي مخاطبين با مديريت تغيير و توان مند سازي منابع انساني";
;1233;12;"	مقررات مزايده و مناقصه";;
;884;1;"مصاحبه اطلاعاتي";;
;884;2;"	بررسي اطلاعات";;
;884;3;"3-	روش ها و شگردهاي جاسوسي
سرويس هاي اطلاعاتي در ايران";;
;884;4;"	مباني ضد اطلاعات";;
;884;5;"	احزاب، گروه ها و جريانات سياسي خودي";"5-1-آشنايي فراگيران با شاخص ها و معيارهاي شناخت گروه ها و جريانات سياسي خودي";
;884;6;"	امنيت سفرهاي خارجي";;
;884;7;"	امنيتIT";"7-1- پيشگيري از ايجاد اختلال با تهديدات در حوره فاوا
7-2- آشنايي مخاطبين با اهداف، شيوه ها و شگردهاي جمع آوري سرويس هاي اطلاعاتي بيگانه";
;884;8;"	مديريت بحران سازماني";;
;884;9;"	ولايت فقيه";"9-1- آشنايي مخاطبين  با مباني نظري ولايت فقيه";
;884;10;"	اصول مديريت";;
;1037;1;"الگويابي عددي و انواع آن";"1-1پيش بيني 1-2طبقه بندي 1-3 خوشه بندي 1-4 روشهاي كلاسيك 1-5 شبكه هاي عصبي و نوروفازي";
;1037;2;"سري هاي زماني";"1-2 تعريف سري هاي زماني 2-2مثال هاي كاربردي در دنياي واقعي 2-3 خصوصيت سري هاي زماني 2-4 روش هاي كشف الگوي عددي در سري هاي زماني 2-5پيش بيني پذيري و روشهاي موجود 2-6 معيارهاي لياپانوف 2-7 تحليل R/S";
;1037;3;"كاربردهاي الگويابي عددي در صنايع نفت و گاز";"1-3 طبقه بندي مشتريان 3-2 پيش بيني قيمت 3-3 پيش بيني مصرف مشتريان 3-4مديريت نيروي انساني و بررسي عملكرد بخشهاي مختلف سازماني 3-5 بهينه سازي طراحي فني و ساختاري صنعت نفت و گاز 3-6مهندسي معكوس 3-7 طراحي مهندسي";
;1037;4;"آشنايي با نرم افزار هاي مفيد مرتبط با الگويابي عددي";" SPSS ,EVIES.MINITAB,ARDL1-4";
;1037;5;"آشنايي با نرم افزار MATLAB";;
;1037;6;"مطالعه موردي";;
;1036;1;"overview of ASME B31.3 process piping codes & standards";;
;1036;2;"review of process department or licensor-specification: process service summary";;
;1036;3;"review of piping design criteria:design conditions, design loads";;
;1036;4;"review of pressure";;
;1036;5;"mechanical design of process piping pipe wall thickness calculations";"5-1 maximum allowable operating pressure(maop) 5-2 design conditions 5-3 design pressure 5-4 design temprature";
